g2_n_id,att1,att2,att3,att4,att5,att6,att7,att8
106573,1,1,5,5,3,4,5,3
115035,2,1,4,2,4,4,1,4
94378,5,2,1,5,2,1,3,3
88018,3,1,1,4,3,4,3,4
76159,1,2,4,1,1,2,4,1
98712,5,3,2,2,1,2,3,3
115309,4,5,3,4,4,5,2,2
74830,4,2,5,3,4,2,4,4
71943,5,3,1,5,1,1,4,4
74897,1,1,5,5,1,1,5,1
109109,3,4,5,4,1,1,1,5
109812,5,2,1,2,2,4,1,2
106211,1,4,1,5,2,5,1,4
92732,4,2,1,3,4,5,5,5
72404,2,4,5,1,3,5,5,5
89716,5,2,3,4,3,1,4,5
74378,2,3,4,1,3,5,5,1
64743,5,2,4,4,2,2,3,4
80976,3,4,2,3,4,4,2,1
107655,5,3,2,5,3,3,3,4
59699,2,1,3,5,5,5,2,3
94738,1,3,5,1,4,2,1,3
65493,5,5,1,3,3,5,1,2
106079,4,2,3,2,4,5,3,2
70295,2,2,2,1,1,2,5,2
107648,5,3,1,1,2,5,4,1
78030,4,3,2,2,2,5,3,1
64108,5,1,3,2,2,3,4,5
92396,4,3,5,2,4,1,2,4
68028,5,2,3,1,5,1,2,3
99800,1,1,3,2,4,4,2,1
75450,4,4,1,3,3,1,3,1
97627,3,3,4,3,4,3,2,3
113966,1,5,5,1,4,4,5,5
87037,1,1,1,1,5,2,5,3
91751,3,4,5,2,5,1,3,4
96355,3,2,4,4,1,3,5,2
101087,5,2,5,1,3,5,3,2
114861,1,5,2,5,5,3,4,1
108763,5,3,3,4,3,2,5,5
60161,4,5,2,1,4,3,4,3
91156,2,2,4,2,3,3,1,1
71755,5,2,4,5,4,3,1,4
70471,1,2,1,2,4,3,3,3
62269,4,2,1,1,3,3,2,4
82542,1,4,2,1,4,1,3,5
108675,4,2,2,2,1,3,2,4
106222,4,4,1,5,4,4,3,1
110087,5,5,4,5,3,1,5,5
114198,3,4,2,2,1,4,3,2
100428,1,1,1,2,3,4,1,3
59617,5,2,3,4,4,1,1,1
70559,2,2,3,2,1,4,5,1
58525,4,3,2,1,2,2,1,3
59009,2,1,1,1,5,4,1,4
80379,5,1,5,5,2,4,2,5
78365,2,3,5,5,2,4,1,1
63540,3,4,4,3,5,3,5,3
105127,5,5,1,2,3,2,1,3
92078,1,2,1,4,5,2,4,2
109256,5,3,2,2,5,2,5,3
95272,5,4,3,3,1,4,3,5
84663,3,2,2,2,1,4,2,1
70664,3,3,5,2,5,1,4,1
74269,1,5,3,3,3,4,1,1
99421,2,2,5,3,1,3,1,1
81110,5,2,1,3,3,2,4,2
67304,3,1,5,3,5,4,1,4
87419,4,5,4,2,5,1,4,3
80656,1,4,4,5,1,5,1,4
87996,2,3,5,5,4,4,1,2
75965,4,1,5,5,1,4,4,1
93641,1,3,2,5,2,3,5,1
108998,2,1,5,2,3,1,3,3
109330,3,5,4,4,2,1,1,2
88269,2,1,3,2,3,2,2,5
76485,5,5,2,1,5,3,1,2
109051,3,2,2,4,5,4,1,4
92893,3,2,2,1,2,1,3,2
62550,5,5,1,2,2,4,1,1
107446,1,2,3,2,1,1,3,2
113910,2,4,2,4,3,1,2,1
111310,2,2,3,1,2,1,4,1
69807,2,2,2,3,3,4,5,5
106672,4,5,3,1,3,5,4,4
61635,4,3,2,1,1,4,4,2
93701,3,3,3,3,4,4,4,1
90847,2,4,5,5,4,3,5,3
81304,4,4,5,4,3,5,3,1
65947,2,2,3,3,4,5,5,2
65417,3,1,5,2,4,1,2,5
86047,2,4,1,2,2,5,1,3
96158,2,1,1,3,1,2,2,3
93612,3,1,4,4,2,4,1,2
109359,5,4,1,5,3,2,4,3
66750,4,1,5,4,1,5,4,1
71846,4,3,1,5,1,3,3,5
89776,3,2,2,2,2,2,3,2
88192,4,4,3,2,5,2,3,3
91803,3,5,5,2,4,5,1,5
96764,5,4,4,2,5,4,1,1
92948,4,1,1,2,3,3,2,1
66418,2,1,1,3,4,1,5,5
89506,5,5,2,1,3,1,5,2
105069,3,2,3,5,3,4,4,2
87235,2,3,4,2,2,2,2,1
58809,4,3,3,2,1,1,1,4
98844,5,4,2,2,4,3,2,3
71414,3,4,1,5,1,2,3,2
81551,2,4,3,4,1,2,3,4
78041,3,1,1,3,5,1,4,4
71095,5,3,1,1,2,5,2,3
84521,2,3,4,4,5,2,3,5
80020,1,4,3,2,3,2,2,5
100875,3,3,5,3,3,1,1,1
83558,1,1,2,3,4,2,1,1
88994,4,2,4,2,4,1,1,4
58255,5,5,3,3,2,1,5,1
60341,2,1,3,2,2,4,3,4
112277,4,2,2,2,4,4,3,3
106004,4,3,2,2,2,1,4,1
84173,4,2,5,1,2,4,1,1
103995,2,2,2,1,3,2,3,3
108094,1,3,2,2,3,3,5,3
108136,2,3,1,5,5,5,2,2
77496,3,5,2,4,2,2,5,5
69641,3,3,1,5,3,2,3,3
86645,3,5,3,3,4,1,4,2
69679,1,4,5,5,5,2,3,5
91356,1,5,1,4,5,5,3,2
98442,5,2,5,2,3,1,2,5
109743,1,3,1,2,4,1,1,5
63009,1,5,1,1,1,3,5,1
72099,1,4,4,4,5,1,2,2
94982,5,4,1,2,2,2,3,2
82473,1,2,4,4,3,2,1,5
112160,5,4,2,1,1,3,3,1
90646,3,1,4,3,3,5,5,3
73427,4,5,4,4,5,5,2,3
104182,3,5,5,5,5,3,1,5
83467,2,1,5,2,2,1,1,1
101951,3,2,3,3,2,2,4,3
65761,1,5,3,1,3,1,2,4
89495,4,2,3,2,4,5,1,5
101400,2,2,4,4,1,4,4,2
107598,2,5,5,5,1,2,1,2
89669,3,1,2,2,2,1,2,4
62563,4,4,4,3,5,2,2,5
69771,5,1,5,5,2,5,4,4
112025,4,3,4,2,2,3,5,5
94132,1,3,5,5,1,2,2,2
85050,2,2,4,2,3,2,3,3
83046,5,4,2,1,1,4,2,2
61484,2,4,1,3,2,1,1,2
93332,2,2,2,2,4,4,5,4
90579,5,5,3,5,2,2,3,5
86886,3,2,5,1,5,2,1,1
72105,3,1,1,4,5,2,5,3
74282,5,5,2,4,1,4,1,5
81088,4,5,5,3,4,4,4,4
92170,5,1,1,2,1,2,5,1
82170,3,3,1,5,1,5,1,1
79190,5,4,3,3,2,2,2,2
92222,4,1,2,3,4,1,1,1
68322,3,3,4,4,4,3,3,3
89133,3,3,1,5,1,5,2,2
59767,2,3,3,1,1,3,3,3
65159,3,1,3,2,1,3,3,3
66562,1,4,2,2,5,2,3,2
101295,4,3,1,1,4,4,5,5
65639,5,3,4,3,1,3,2,3
58517,3,2,5,2,3,4,2,4
107804,4,5,2,5,2,3,2,4
98648,4,5,5,1,4,4,3,1
88383,4,3,1,3,1,1,1,4
79074,4,3,3,2,4,5,1,3
97959,3,5,1,4,3,4,1,2
85505,3,4,2,3,2,1,2,5
110974,1,5,1,5,1,2,2,2
83777,1,1,1,3,4,4,1,5
81448,5,4,1,3,4,5,3,2
86742,5,2,3,1,4,2,3,3
85048,2,2,4,4,3,1,2,2
64629,2,5,4,4,3,4,4,1
84657,3,1,4,3,2,4,1,2
66474,3,3,2,4,5,4,5,5
99711,4,2,4,1,2,4,5,1
111541,5,1,1,3,5,1,3,1
104218,5,3,5,4,1,3,3,3
114877,5,3,3,5,1,1,1,2
94488,1,4,4,5,2,2,1,5
113933,2,2,1,2,3,5,3,5
105350,2,3,3,5,3,3,1,5
103606,5,4,5,1,3,2,3,1
62433,1,4,2,5,2,2,1,5
82301,3,4,3,3,5,3,1,3
74299,5,1,5,1,2,4,4,5
76722,1,3,3,5,2,2,4,5
73967,1,2,5,4,5,3,4,1
111978,5,5,5,5,4,4,5,4
108789,3,2,3,3,1,1,3,1
78850,2,1,5,4,1,3,5,5
74730,4,1,3,2,1,4,1,5
97027,1,3,3,2,2,4,2,5
83258,4,5,3,5,5,4,1,5
83503,5,2,1,3,5,1,2,4
66984,5,4,3,4,4,2,5,1
104577,1,4,5,5,3,3,3,5
88141,2,5,3,3,1,5,4,4
98379,4,2,4,3,2,2,3,4
80307,3,2,3,3,1,1,2,1
106908,3,3,1,3,3,2,1,2
94515,4,2,3,3,4,4,5,4
106704,4,5,3,3,4,3,1,1
95836,1,3,3,2,5,1,5,4
110260,5,2,5,1,1,1,1,5
96858,2,1,4,2,5,3,4,5
65604,3,3,4,3,1,5,2,4
112995,4,1,3,5,1,5,2,3
99702,2,5,1,2,2,4,5,3
115025,2,2,2,5,2,1,2,5
88326,2,2,4,3,5,5,5,1
102474,1,1,2,3,4,4,2,2
68452,3,4,3,4,1,1,2,3
88570,1,4,5,1,3,4,2,4
65379,2,2,3,3,5,4,1,2
79919,5,2,4,2,3,1,5,4
110997,1,5,1,3,1,4,5,5
87142,5,4,1,5,3,2,5,5
85105,2,2,2,3,4,1,5,3
96397,2,2,4,1,2,3,3,5
113791,5,4,4,3,1,1,3,3
107945,2,5,1,5,1,1,3,1
68362,2,1,1,5,1,4,1,3
108618,3,5,1,5,4,1,2,4
82154,5,2,3,5,1,5,4,2
85186,1,4,3,5,3,3,4,3
110702,3,3,4,4,2,5,1,4
72340,5,1,5,4,1,1,1,2
62647,3,2,1,5,3,5,3,4
91646,4,3,4,4,5,2,2,1
95482,4,5,4,4,2,4,4,1
66021,5,3,1,3,2,4,3,2
71395,2,5,3,3,1,2,5,3
67090,1,1,5,3,2,2,4,3
93451,2,3,4,2,3,5,5,5
97156,3,1,1,2,1,3,2,2
107615,1,1,1,2,5,5,5,4
107009,1,5,4,5,4,1,3,1
103220,5,4,4,5,1,1,2,3
102297,5,3,1,2,3,2,1,1
62648,3,2,1,3,3,5,2,1
59225,2,5,1,1,2,1,3,2
106615,2,1,5,4,5,1,4,4
72714,4,1,1,2,2,4,1,5
96889,1,5,1,5,1,5,5,5
62664,2,3,1,1,4,4,2,3
80768,3,3,4,3,3,2,3,1
89896,5,3,2,4,1,2,5,3
87599,3,3,4,2,3,4,3,1
59576,2,1,2,3,1,5,2,4
113921,4,3,1,2,5,2,5,1
101991,1,2,1,3,2,2,3,3
100813,4,5,2,4,5,3,2,4
93221,3,3,1,4,1,3,1,3
58730,1,4,3,3,2,5,2,2
75543,3,3,4,2,2,1,2,3
111429,1,3,1,5,2,1,5,5
94527,3,1,4,4,4,3,1,1
93405,3,2,1,5,3,5,1,3
83442,5,1,2,3,1,5,5,1
85085,3,1,1,3,2,5,5,4
108385,3,1,2,5,5,1,3,3
99441,3,2,3,4,1,4,3,3
91379,2,5,2,4,1,5,4,2
109954,1,5,4,1,2,1,4,3
111999,5,3,1,1,3,4,1,5
103008,1,3,5,3,3,5,4,3
92821,1,2,5,1,4,1,2,2
63900,2,2,4,1,5,3,2,3
105019,3,2,1,5,4,2,4,1
72327,3,4,5,3,5,1,2,2
83673,1,4,2,2,5,1,1,2
89938,5,2,5,5,3,5,1,3
92683,2,1,2,1,1,3,3,4
97100,5,4,1,5,3,5,4,5
108214,1,5,4,2,2,1,4,1
114987,5,2,1,4,1,1,5,4
82236,2,4,2,2,5,4,4,3
59273,3,4,5,1,3,2,2,1
109193,2,3,1,3,2,2,2,1
71530,3,4,5,1,2,2,2,5
78457,2,1,2,3,4,1,1,5
98860,1,3,3,4,5,3,5,3
86198,2,4,2,2,5,3,2,4
110165,1,1,5,1,5,2,5,3
97759,3,5,4,4,1,1,4,4
60876,3,1,5,5,3,1,5,5
67280,4,5,4,2,5,5,1,2
70511,3,5,2,1,4,1,5,2
102784,3,2,1,5,5,2,5,4
110347,1,4,5,5,2,1,1,3
91150,2,4,1,1,5,3,1,2
88833,5,4,3,4,2,3,4,3
102338,2,4,5,3,5,5,2,1
88078,2,1,1,2,5,3,4,5
108003,2,4,1,4,4,4,2,5
111788,4,4,5,1,2,1,2,4
101516,1,2,4,3,4,1,1,3
86961,5,2,3,3,2,1,4,5
73309,1,2,2,1,1,5,2,2
81646,4,1,1,3,3,4,1,3
61419,5,2,1,2,5,3,4,1
96475,2,2,1,4,3,4,1,2
86424,4,3,1,3,2,3,3,4
64849,4,5,4,5,3,3,5,5
79975,1,1,1,1,3,5,3,4
72477,2,5,5,3,2,1,2,1
103464,5,3,2,1,4,5,3,4
114287,5,4,1,1,4,2,5,2
65339,5,2,3,5,3,3,4,3
72686,2,5,4,2,2,1,2,1
59596,4,2,1,1,4,2,5,4
74600,4,5,3,4,2,2,2,2
76004,3,3,2,2,3,3,5,1
66918,2,4,4,2,1,2,2,4
87216,3,5,4,1,4,2,1,3
70552,5,4,1,2,1,4,1,1
76076,4,5,4,2,5,2,2,5
68383,3,3,1,2,2,3,1,3
89879,5,3,5,5,1,2,5,2
100562,1,3,5,2,5,3,1,1
76063,1,2,3,5,4,5,1,4
114940,1,3,5,2,3,4,1,3
92060,3,1,3,5,4,3,4,2
85390,1,2,2,1,2,4,4,2
61142,5,5,5,5,2,4,5,3
66263,3,2,4,3,4,2,4,3
115119,5,4,3,1,2,5,5,5
105002,5,3,4,5,2,1,3,4
79730,2,4,1,4,2,1,1,5
81630,1,4,3,3,5,5,4,3
78580,1,4,3,3,4,3,3,2
85524,1,2,4,1,5,1,3,1
111290,1,4,3,5,1,5,1,1
88566,1,5,4,3,2,1,5,5
80468,4,4,2,1,2,5,5,5
78263,3,2,5,3,1,2,2,4
104346,5,1,5,2,5,4,2,2
81739,4,3,4,4,3,5,4,1
83812,3,3,3,5,5,3,3,4
74679,5,3,4,1,5,2,5,1
78673,2,3,1,1,3,2,5,5
113773,1,5,3,5,1,1,1,2
58797,3,5,3,4,3,2,4,5
64225,3,4,3,5,1,1,5,3
113372,3,4,4,5,4,2,4,2
83197,2,4,5,5,1,5,3,4
74499,4,2,3,2,1,5,4,2
74933,3,4,1,1,5,1,3,5
105238,5,3,2,4,2,4,4,3
70031,5,5,5,1,5,1,2,3
85843,4,4,3,2,1,3,4,5
65294,3,2,5,1,5,5,2,5
107254,1,2,1,4,1,1,5,4
109877,4,2,2,4,5,3,1,1
94282,3,5,4,4,3,5,5,1
110317,1,5,3,5,3,3,3,1
91359,5,2,4,2,5,2,3,2
68265,2,4,3,1,5,4,5,4
96733,2,3,3,1,2,4,2,4
85097,5,5,2,1,1,4,1,3
93065,3,4,1,3,5,3,2,2
64253,3,4,2,3,1,3,4,1
93519,2,4,3,3,3,4,3,4
82849,4,4,1,1,3,1,3,2
89736,2,1,2,3,3,5,3,3
79168,1,5,4,2,4,4,2,2
66527,1,2,4,3,2,2,2,4
65713,4,2,1,4,1,3,3,5
76614,1,1,3,1,2,4,2,3
59894,1,3,1,2,1,1,5,2
94053,3,1,5,4,5,3,3,2
92726,5,4,3,2,4,2,2,1
87570,4,1,5,3,5,4,2,4
80228,4,5,1,5,3,2,4,5
80548,1,4,2,3,1,1,3,4
91118,3,1,4,3,1,5,5,4
93240,1,1,5,3,5,4,2,4
81244,5,1,3,4,2,2,5,3
78362,3,4,4,2,4,5,3,3
66438,1,1,1,1,5,1,1,5
76223,1,3,2,4,1,4,4,5
107849,4,1,4,5,4,1,4,2
76572,3,5,1,3,2,5,1,4
86091,5,3,1,1,5,1,2,3
109636,2,2,4,1,4,2,2,2
69436,5,3,4,1,3,3,3,1
72394,3,2,4,3,2,1,2,3
80402,2,4,5,3,2,4,2,5
112170,2,4,1,4,1,3,1,1
95229,1,5,4,5,5,1,1,3
85580,5,5,3,4,3,4,2,2
110088,5,1,4,5,2,1,1,1
92378,2,1,2,3,5,1,1,2
110827,2,1,5,1,3,3,3,1
85994,3,1,3,5,3,1,2,4
98226,3,3,2,1,5,3,5,4
67493,2,5,4,1,5,2,4,3
68624,2,1,4,5,2,3,1,4
93652,2,3,5,5,4,2,2,3
74020,5,3,4,5,5,1,2,3
102376,4,4,4,5,3,1,4,1
74585,1,1,1,3,5,2,2,5
78397,2,1,4,5,1,2,1,5
110393,3,5,3,4,4,5,2,5
94637,4,4,1,5,3,1,3,5
63226,2,5,3,2,4,2,2,3
83564,2,5,3,5,1,1,5,2
84034,1,3,1,2,2,5,2,1
93815,2,2,4,5,4,3,5,2
89686,5,4,2,1,1,5,4,2
78062,1,5,4,5,1,5,4,4
81276,5,5,5,5,4,3,2,5
114991,3,2,5,1,4,1,3,1
99319,4,5,2,4,1,3,1,1
60614,2,1,2,5,4,3,1,5
65883,4,2,3,4,1,2,2,1
58557,3,5,2,1,3,4,5,5
110779,1,3,3,3,2,3,3,1
84820,3,5,3,5,2,3,4,1
110500,2,1,4,3,2,3,4,5
96045,5,2,3,1,3,1,3,1
66115,4,5,2,4,5,4,2,2
87125,4,4,1,1,5,2,2,2
74856,1,3,5,1,2,2,1,1
93211,2,2,4,4,5,1,3,4
100627,3,4,4,4,4,2,3,2
82207,3,3,2,1,2,1,5,5
87617,3,5,1,3,5,1,2,2
104961,3,2,3,5,3,2,1,5
63289,2,3,1,1,5,2,1,2
78410,3,5,5,4,3,1,1,1
90231,4,3,3,5,2,3,4,4
95362,5,5,4,5,3,4,2,4
94345,2,1,1,5,1,2,2,5
97122,1,4,5,3,2,1,3,4
101864,1,2,5,2,1,3,2,2
79833,1,1,4,4,3,3,3,1
78452,4,4,2,1,5,3,3,1
69045,2,4,1,4,3,4,3,1
89959,4,5,4,3,4,4,2,2
89423,1,2,2,2,4,3,3,1
72519,1,3,2,3,2,3,2,1
75414,5,2,2,5,5,2,4,5
106685,5,1,5,5,5,4,5,2
80885,1,2,4,1,2,1,3,4
79792,3,1,5,4,1,5,3,1
109657,3,5,1,5,1,1,3,3
115399,3,4,2,2,3,5,5,4
93031,5,5,4,4,4,4,3,2
68027,1,4,5,1,5,2,5,2
91534,4,3,3,2,5,2,3,3
75716,4,4,1,1,2,5,1,1
82438,4,1,5,1,5,4,5,1
78742,3,3,2,4,1,5,5,2
107210,3,4,3,4,2,4,2,5
111966,5,1,5,5,2,2,2,1
107496,1,5,2,4,5,4,3,3
59796,1,1,5,3,4,4,2,4
95401,2,1,3,2,4,5,5,4
62322,2,4,4,1,4,1,3,3
67859,4,5,5,5,2,5,4,2
71335,3,3,5,5,2,4,4,2
101630,2,3,3,5,5,1,1,5
114759,3,4,1,2,5,2,1,3
62696,4,1,2,4,4,1,5,1
90024,2,3,4,1,4,5,2,1
73175,2,3,4,3,3,2,2,4
97410,1,1,4,5,2,1,5,2
110669,3,4,3,2,4,3,2,3
68134,3,1,3,4,5,3,1,2
74601,5,4,4,2,2,5,3,3
108947,4,1,4,5,1,3,5,5
80107,5,1,2,4,3,1,5,4
105225,2,3,4,4,1,1,5,1
78053,2,4,2,5,2,1,2,3
110659,4,5,5,3,5,5,5,1
65364,3,4,5,4,5,5,4,1
66291,2,3,3,2,1,2,1,1
109780,5,2,5,3,5,1,5,3
110623,5,5,1,1,4,2,4,3
75211,2,1,3,1,3,4,1,3
85903,5,4,1,2,5,1,5,2
64580,1,2,5,5,5,3,1,5
79397,2,1,4,4,1,4,5,1
114524,3,1,3,4,1,1,4,2
104019,2,3,3,1,5,4,5,1
61904,2,4,1,4,2,1,4,4
64447,1,3,1,5,1,3,3,1
96922,3,3,2,3,3,5,5,1
103510,5,2,5,4,4,4,5,4
89661,5,3,2,1,4,4,3,4
85196,4,1,3,3,5,2,2,3
85577,1,2,5,1,4,1,1,5
75336,3,3,3,4,2,3,5,1
98102,3,4,4,1,5,1,4,2
74165,2,5,2,2,1,4,3,5
73723,4,4,4,4,5,3,3,5
76400,3,3,2,2,2,4,4,4
96658,4,1,4,1,1,3,4,3
111153,4,5,1,2,1,5,5,1
66605,2,5,3,5,5,5,4,1
110446,3,5,4,3,1,5,4,2
86287,3,2,1,4,4,5,1,4
83692,3,2,5,1,3,3,5,2
104054,1,2,4,1,2,3,2,1
101284,4,1,3,2,3,3,1,5
58266,3,1,1,2,5,4,2,2
108858,4,5,2,1,4,5,1,3
80869,4,1,2,2,3,5,1,5
64389,4,4,3,3,2,3,2,2
95685,1,3,1,3,5,1,3,2
66718,4,5,1,4,5,4,3,2
89480,2,5,1,2,3,1,3,5
80842,1,2,2,1,1,3,5,1
58211,4,4,5,2,4,3,2,4
67986,1,1,4,5,2,4,3,2
112501,2,5,5,3,1,4,4,5
111701,2,1,1,5,2,5,5,1
104048,1,2,3,4,4,3,3,5
80002,1,3,5,3,1,3,1,2
97530,3,1,4,1,4,1,3,5
62546,5,3,4,5,3,5,2,2
85389,2,2,3,1,2,1,4,2
69251,3,4,4,5,4,5,1,3
69248,4,5,5,2,4,2,4,4
66179,1,2,2,3,5,5,1,4
87525,1,2,2,2,2,3,1,3
59256,2,3,4,4,4,1,2,3
63017,4,3,4,1,3,5,4,4
72200,5,5,2,3,4,5,1,2
104676,3,2,2,2,2,5,5,5
79155,4,3,3,3,4,3,5,5
94501,2,5,1,2,4,2,4,4
83163,4,4,2,2,2,1,2,2
98829,2,5,1,5,3,3,2,4
59794,4,4,5,1,1,1,1,5
68304,2,3,5,4,2,4,1,5
98356,1,3,1,5,4,2,4,5
90296,4,1,4,3,3,3,4,3
103807,5,1,2,1,5,5,1,1
63383,3,4,3,5,1,2,1,1
93771,3,3,1,1,5,4,1,5
106667,1,4,3,3,5,5,5,1
74497,3,5,2,4,1,1,2,1
88016,3,3,2,1,2,4,1,5
62986,5,2,1,4,3,1,1,4
89552,1,3,1,4,3,5,3,5
96884,2,4,5,2,1,2,4,4
98955,3,4,1,3,1,4,2,4
81655,2,5,3,3,5,4,2,4
58922,5,2,4,3,2,4,3,3
69530,5,1,1,3,3,4,1,5
80708,3,3,4,5,4,1,3,2
69317,5,2,4,2,1,4,3,2
98558,3,4,5,5,1,1,4,1
79988,1,1,2,5,5,5,2,5
111231,3,5,5,5,1,2,2,2
107550,5,2,1,1,1,2,5,5
103253,3,2,4,3,1,5,1,3
100870,3,1,5,2,4,3,4,1
96976,4,1,2,1,5,2,3,3
97595,2,5,4,4,3,2,3,1
92311,5,2,4,3,3,4,3,2
84545,4,5,5,5,3,3,2,2
68678,2,5,5,2,4,5,5,5
90627,2,1,3,1,1,3,5,2
78792,2,2,4,5,4,2,3,5
66590,5,3,3,2,3,1,1,1
104244,4,2,3,4,2,1,4,5
68384,5,2,4,5,2,4,4,5
108619,3,2,3,3,4,4,1,1
66439,1,3,1,2,2,2,1,2
101710,4,4,5,5,2,2,5,1
73578,3,1,1,4,1,1,5,3
67608,4,3,3,4,1,1,1,3
67019,4,5,4,2,3,1,2,1
64248,4,2,2,3,4,2,1,2
63528,2,3,1,4,4,3,1,4
77555,3,1,5,1,4,4,5,2
108723,4,1,1,3,4,3,1,1
63018,2,3,2,1,4,5,1,5
82549,4,3,5,2,2,5,4,3
58390,1,4,2,2,2,3,2,4
114943,3,2,3,3,2,4,4,3
87591,5,5,3,2,1,1,3,1
86601,2,3,1,4,1,2,3,4
66389,1,1,4,1,2,2,3,5
113998,5,5,1,4,3,1,3,2
109676,2,2,3,5,4,1,5,4
79452,3,2,4,5,2,2,3,4
80081,2,3,1,3,1,4,4,1
87409,1,5,3,3,4,2,4,1
79220,1,3,1,1,2,4,1,3
103790,1,3,1,3,3,1,2,4
100109,4,2,1,5,1,3,3,2
68900,4,3,1,3,2,4,4,2
85952,5,1,3,3,4,5,1,5
67974,4,5,3,3,3,1,4,2
109542,2,5,5,3,2,5,1,5
67979,4,3,2,3,3,1,4,2
108548,1,2,5,1,4,4,2,3
105059,5,5,1,1,5,1,4,1
78771,1,2,1,3,5,3,1,1
72254,5,3,1,5,4,5,4,4
85429,2,1,4,3,1,3,4,2
104304,3,1,3,2,2,2,5,1
64394,1,1,4,1,3,4,5,1
70205,5,4,1,4,2,2,1,5
91786,2,2,4,5,1,1,1,5
59213,1,4,2,5,5,5,4,1
90244,3,3,5,5,5,1,4,5
84726,3,3,5,3,3,1,4,4
101913,5,2,3,1,4,1,5,4
103641,2,5,1,5,1,4,2,3
75565,5,2,1,2,5,1,3,4
98170,5,1,1,5,2,2,2,2
71842,2,2,3,4,5,4,2,4
109237,5,2,2,1,4,3,2,4
111214,5,3,1,1,3,1,2,3
104234,4,4,3,3,3,3,3,4
97251,1,1,3,1,3,5,4,1
72453,4,1,4,4,1,4,1,1
92846,4,1,4,3,3,3,1,3
86312,4,3,4,3,5,1,1,1
62023,3,2,3,3,1,3,3,3
102282,1,3,1,1,5,2,3,1
82248,2,2,4,5,4,1,4,5
84154,2,2,3,2,3,1,3,1
72009,5,1,1,2,1,4,3,4
70381,4,1,1,1,1,2,5,4
85979,3,2,2,5,5,5,4,5
97031,1,5,5,4,4,1,1,5
70431,1,2,2,1,3,2,3,2
108809,4,4,1,4,5,5,4,5
114900,5,1,3,3,5,3,1,3
108310,4,5,3,5,5,5,3,5
106975,5,4,2,3,1,1,2,4
73261,1,4,2,2,2,2,3,5
76218,3,2,2,2,4,2,2,1
79023,1,5,1,4,3,2,2,1
70161,3,3,5,1,3,1,5,1
71991,1,3,4,5,4,3,4,1
108042,5,2,2,4,3,3,3,5
94143,5,1,4,2,1,3,4,5
85808,1,2,2,4,2,4,4,3
103207,1,5,1,2,2,1,5,1
86225,4,1,4,3,3,2,4,3
87815,4,1,3,2,1,2,4,2
90992,3,3,4,1,4,3,1,2
69077,2,5,2,5,4,4,3,4
62491,2,3,4,3,2,1,5,3
73336,4,2,2,5,3,4,1,2
66649,5,1,1,2,1,5,3,1
74944,1,5,2,1,1,4,4,5
76804,2,1,2,3,4,5,2,1
114135,2,3,2,1,2,1,2,1
113142,1,2,5,4,2,5,4,1
75428,3,3,1,1,1,4,2,5
112548,5,5,5,5,4,2,3,4
87675,3,3,1,4,2,3,5,3
106369,4,1,1,1,2,5,1,2
113228,1,2,4,1,4,2,3,5
64146,4,2,5,2,1,1,2,2
90368,3,5,4,2,5,4,4,1
89550,1,5,1,2,4,3,2,2
66766,1,3,1,1,5,4,3,5
112784,2,1,1,1,4,1,2,1
90301,2,2,1,3,5,3,2,3
113734,3,2,1,2,4,1,1,2
67360,2,1,5,2,5,4,1,3
59740,2,1,2,1,2,4,2,5
72178,1,1,5,1,5,4,5,5
106336,4,1,1,5,3,1,1,3
89111,4,2,1,2,4,4,3,5
74587,1,4,5,4,3,3,5,1
83237,5,4,1,4,2,2,2,4
96616,1,3,2,3,1,3,5,2
65587,1,1,1,4,2,4,2,4
86123,5,1,1,5,5,1,2,4
89863,3,5,2,1,5,5,4,2
86475,3,4,1,1,3,1,4,4
94007,4,5,5,5,2,5,5,2
108338,1,2,4,5,4,2,5,1
107200,4,3,5,2,3,5,1,1
75945,2,4,3,4,1,5,5,3
59510,4,1,2,3,1,4,5,5
76016,3,5,5,2,5,1,3,5
94935,4,5,4,2,1,5,4,4
89733,5,2,5,5,4,3,1,4
81965,4,4,3,4,4,4,3,2
63197,3,4,4,5,5,4,4,4
77080,2,4,2,1,1,3,5,5
67125,3,5,5,3,3,4,5,1
106159,5,2,2,4,1,1,5,1
90486,4,1,3,2,2,3,4,1
83960,2,3,5,1,5,4,5,4
105337,4,3,5,3,4,4,3,2
102596,4,5,1,5,5,2,1,5
86266,4,3,1,2,3,2,1,3
69559,4,3,2,3,2,2,1,3
93383,1,3,4,5,5,3,3,4
64749,4,5,3,2,1,1,1,1
83924,2,5,5,2,4,1,2,4
111641,2,3,5,1,4,4,3,2
83429,2,5,4,4,1,2,3,4
84829,3,3,1,5,2,4,4,5
91447,4,2,3,5,5,5,1,1
111473,1,4,2,3,5,1,4,3
66003,4,5,1,4,5,3,4,5
88656,3,2,5,5,2,3,1,5
105089,1,2,4,5,3,3,5,2
59919,5,3,2,4,3,4,4,1
79956,4,3,5,3,3,5,3,2
82475,4,2,1,1,4,4,1,2
73747,1,1,4,4,2,3,5,5
87744,4,2,5,1,1,5,3,5
114416,4,1,5,3,4,5,4,1
103140,1,5,2,1,1,5,5,4
66684,1,2,3,3,5,3,2,5
64542,1,5,4,1,4,1,4,5
66302,2,1,4,1,1,2,3,5
61227,2,3,3,3,1,4,5,1
84639,3,1,5,4,1,3,1,4
