g2_n_id,att1,att2,att3,att4,att5,att6,att7,att8
86382,1,5,1,1,1,1,5,3
89940,2,5,3,5,4,3,1,3
87717,2,3,4,4,4,3,3,2
114912,4,4,1,5,1,1,4,1
93833,3,1,1,3,3,2,5,2
81273,5,1,3,2,4,3,5,4
111498,5,4,4,4,5,3,2,5
73656,4,2,5,5,5,4,2,3
97666,2,4,4,2,5,4,2,4
60900,2,5,5,1,4,1,1,2
63296,2,2,1,5,4,1,1,2
82046,5,3,4,2,3,2,2,2
88825,3,1,3,3,5,4,2,5
76385,5,4,1,1,3,1,5,3
94656,3,5,4,2,4,3,1,3
59697,5,3,3,1,2,1,1,2
90035,2,2,1,3,4,2,4,2
60669,5,3,2,3,5,3,1,5
62323,4,5,1,4,3,4,5,4
79935,4,1,5,1,3,5,4,5
91573,3,4,1,2,5,1,2,2
111618,3,4,5,4,5,5,5,5
69526,3,2,3,4,3,4,2,2
109178,1,4,1,3,2,5,4,3
64365,1,5,5,2,2,3,1,4
92721,3,1,1,2,3,2,1,4
63060,3,1,1,1,4,4,4,3
99995,4,4,4,1,2,4,4,4
62086,5,2,5,1,3,2,3,5
77471,1,5,2,5,5,1,3,4
91529,5,5,4,3,5,2,4,1
67703,2,5,2,2,5,5,2,4
112634,5,2,5,2,3,2,5,3
111045,2,5,5,3,2,3,2,5
74409,1,5,2,4,3,3,4,3
59208,2,1,1,5,1,1,1,2
114376,4,4,5,2,3,1,5,1
76490,2,5,3,4,4,3,1,1
101401,3,4,1,5,4,1,1,4
97922,3,3,4,5,1,5,1,3
74021,4,3,3,4,4,1,5,4
115555,2,5,1,2,1,4,4,2
101551,5,4,4,2,4,1,4,3
78707,2,5,5,4,3,4,2,2
86457,2,2,1,3,1,3,4,3
59269,5,2,4,5,1,2,3,1
78275,5,5,4,2,3,4,1,5
68547,2,4,5,2,5,1,4,2
72139,2,3,1,1,4,2,1,2
63403,4,3,3,5,3,1,1,1
108727,5,5,2,4,2,4,1,5
114437,3,4,5,3,5,2,2,5
63315,5,1,5,2,2,1,3,2
103638,1,4,2,4,3,1,5,5
70329,4,3,5,3,5,1,4,1
73515,3,4,5,3,5,5,5,1
98156,5,5,5,5,1,1,5,3
89902,5,1,3,2,2,3,3,4
87981,1,4,1,3,2,2,1,1
81015,2,3,1,4,2,2,5,4
94665,1,1,3,1,1,1,2,3
64287,3,2,3,2,1,3,1,3
61573,4,3,2,4,5,5,2,4
90659,2,2,5,3,1,2,4,2
107609,4,4,4,4,2,4,5,2
108218,5,2,2,4,5,4,4,4
64954,3,2,2,4,5,2,2,5
97315,1,3,4,2,4,2,4,1
76341,1,1,3,2,2,2,4,3
110097,3,4,3,2,4,3,1,1
73672,3,1,1,4,4,5,1,1
112598,5,1,3,4,1,4,2,2
68641,2,3,5,1,3,1,1,4
109293,3,2,5,5,1,4,1,4
87747,1,3,5,3,1,3,4,4
106384,3,3,3,5,3,1,5,4
110373,4,3,1,2,1,3,1,1
95916,3,2,2,4,4,4,5,3
66209,3,3,2,2,5,2,2,5
97999,1,4,2,5,5,4,2,2
69487,2,2,1,3,3,1,2,5
113201,3,3,2,3,5,5,5,2
82832,4,1,1,3,4,3,2,3
94034,3,3,3,1,3,5,2,4
62295,5,1,4,1,3,3,3,1
112453,1,5,2,1,5,3,5,1
62630,1,5,4,4,3,3,3,5
80559,1,4,4,1,3,2,2,2
75734,1,3,4,4,2,1,1,2
102734,2,1,2,1,5,3,4,4
69575,5,3,3,4,5,1,4,4
93438,1,4,2,4,5,4,2,1
77686,2,3,5,5,4,4,4,1
66535,3,1,1,4,1,1,4,4
58610,4,2,5,5,2,3,3,3
87775,3,3,5,5,5,4,5,3
105193,3,1,5,1,5,5,3,5
78705,5,2,1,5,4,4,3,3
72037,5,2,5,4,2,2,1,3
93878,1,1,3,3,5,4,3,2
96040,2,1,3,4,5,3,4,1
109419,3,3,4,1,4,5,3,5
62528,4,1,3,2,5,3,2,3
62666,5,5,2,1,5,1,1,4
101164,4,5,2,1,4,2,3,4
111877,3,4,2,1,4,5,1,3
63386,1,3,3,2,2,4,4,2
106992,1,2,2,4,4,3,2,1
65704,2,2,5,5,4,4,3,5
97600,3,4,3,4,4,3,4,1
78937,2,5,4,2,1,1,4,1
73435,3,2,5,1,2,1,5,5
65847,1,2,3,1,5,5,1,3
83517,2,1,2,1,5,1,1,4
71929,5,1,2,2,3,2,5,3
67743,4,1,5,5,4,3,4,1
93695,2,2,4,1,1,4,3,4
86354,4,1,1,1,3,1,5,3
60673,3,1,4,2,5,2,3,1
66040,3,3,2,3,1,4,5,1
81374,2,3,5,1,4,3,3,1
71179,5,1,1,3,1,4,2,1
82227,1,3,4,1,1,1,2,2
67958,1,2,1,5,5,4,4,3
79254,1,3,4,1,3,1,4,2
58721,1,3,3,4,4,1,5,3
90750,1,2,1,3,5,3,5,5
90924,2,4,2,4,4,1,2,4
89123,3,1,4,5,5,5,3,2
65949,3,4,4,3,2,4,5,1
78073,3,5,4,2,5,2,4,3
104063,3,1,4,5,2,3,2,1
76425,5,2,2,3,3,4,4,2
91615,3,4,1,1,1,3,3,4
107625,5,3,2,3,3,3,4,4
62125,4,4,5,1,5,2,4,1
79032,3,1,5,4,5,4,4,5
105861,1,4,5,1,5,3,3,2
95088,4,4,2,5,3,2,3,4
59575,4,1,1,1,5,1,2,2
81368,2,5,1,3,3,4,1,3
107320,2,2,1,1,2,4,3,5
97136,4,1,3,4,4,4,3,3
95279,2,5,5,3,5,2,4,2
114630,5,3,5,3,1,3,3,2
61776,3,1,3,2,2,3,5,3
106194,1,3,4,5,2,3,1,4
85477,4,1,5,3,4,2,1,5
103096,3,5,4,3,3,5,3,2
84917,1,1,2,5,5,3,2,3
96305,1,1,5,5,2,3,5,1
108699,3,1,4,3,1,1,5,1
93781,3,2,5,1,3,4,3,4
82621,1,4,3,1,3,3,1,4
65274,1,3,3,4,5,1,3,1
58682,3,3,4,1,5,5,2,5
98849,5,5,5,3,1,3,3,2
70922,1,5,3,4,2,2,2,1
95804,2,1,5,3,2,1,3,5
97304,1,1,5,5,1,3,4,3
84020,4,3,3,5,3,2,5,2
98496,3,2,3,1,4,1,5,4
78870,4,2,5,5,1,1,1,1
87133,2,2,4,5,1,3,2,4
95635,1,4,4,5,5,3,2,4
101115,3,5,2,2,4,2,2,2
100862,2,2,2,4,3,3,4,2
111565,3,5,1,4,2,1,5,5
72392,5,5,2,1,4,3,5,4
93446,2,4,2,2,5,2,5,2
115240,2,3,4,5,3,3,1,4
100749,5,2,3,3,5,4,2,1
64956,2,1,5,5,5,4,3,3
112362,5,1,1,4,2,1,1,1
111796,5,1,3,1,3,1,2,5
113934,1,5,5,1,1,3,1,5
89168,5,4,1,4,1,2,1,2
90041,5,1,5,5,4,3,2,1
72936,4,5,3,5,4,4,3,1
115616,1,5,3,4,3,5,3,4
68139,4,4,1,3,2,3,5,2
105372,5,1,3,1,4,1,5,4
69107,3,4,1,5,4,5,4,4
69095,3,1,1,5,2,5,1,2
59290,1,2,4,1,1,3,1,5
78167,5,4,5,3,1,1,4,4
106295,5,2,2,1,4,3,2,4
113960,1,1,3,4,2,4,2,2
110836,3,5,3,4,1,5,2,5
99108,2,5,4,5,4,1,5,4
108172,4,3,2,4,1,2,1,4
67578,1,1,2,1,4,4,3,4
63622,3,4,4,2,5,3,3,4
106788,5,4,1,5,5,5,1,4
63282,1,4,5,2,3,1,3,2
87914,4,2,3,1,3,1,5,5
113657,3,1,2,4,1,4,5,4
112891,3,3,2,5,3,3,3,5
76423,1,3,1,2,4,2,4,3
78685,4,3,1,3,4,5,1,2
60788,1,5,4,4,2,4,4,3
87935,5,1,5,3,2,1,3,5
76860,1,1,3,1,3,1,4,5
109243,2,2,1,3,1,3,1,4
88731,3,3,5,2,5,1,5,2
85341,1,2,2,3,2,4,3,4
94359,1,1,1,1,4,3,5,2
59785,5,1,2,4,5,5,3,1
89789,5,1,2,4,2,3,1,3
58963,5,3,1,1,4,2,3,4
76656,5,2,1,3,4,4,1,5
89051,1,3,4,5,5,4,3,1
68892,4,4,5,3,5,2,2,1
59769,5,3,4,5,4,5,4,3
88579,4,4,3,3,3,1,1,5
59034,1,2,5,3,2,3,5,3
115478,5,5,2,4,3,4,2,2
104514,1,4,2,5,1,1,4,2
108322,4,3,5,3,1,1,5,4
89441,5,4,2,2,1,1,1,3
109507,4,2,4,5,2,2,3,4
112750,5,3,5,1,2,1,3,1
111630,1,4,1,3,2,4,2,1
98055,5,5,5,2,5,3,4,3
104895,4,5,3,3,4,5,3,1
112090,3,3,2,3,5,4,4,3
97347,1,3,4,1,3,3,3,4
60031,2,1,1,5,1,5,2,2
67421,2,2,4,3,1,4,5,4
72463,3,3,5,2,4,5,2,2
92436,1,3,2,3,1,4,1,5
87792,4,4,2,5,1,1,2,1
99370,4,3,2,4,4,1,3,2
100239,2,1,4,3,1,5,3,2
62635,1,1,4,1,4,4,3,1
91784,2,4,2,1,2,5,5,5
110219,1,1,3,1,5,2,4,5
106956,1,1,5,1,4,1,5,4
114694,5,1,5,3,2,5,4,1
115129,5,5,3,5,4,3,3,2
58798,5,5,2,2,1,5,1,2
68129,2,4,5,4,3,2,3,2
91517,5,3,1,3,1,1,3,4
81663,2,2,4,4,1,1,5,1
99423,1,3,4,3,2,2,1,5
106708,5,2,4,1,1,5,3,2
62250,4,5,2,5,1,5,3,5
103403,5,5,4,1,4,3,3,5
96817,3,3,3,2,1,1,4,3
114177,4,2,4,3,3,1,3,2
65906,2,3,1,5,2,2,3,5
105832,2,3,3,4,2,2,1,4
80219,3,5,3,2,3,5,1,1
82798,3,4,1,2,1,3,5,4
104007,4,4,1,4,1,1,5,3
73497,4,1,3,3,1,5,5,5
102653,1,4,5,4,1,2,4,3
94987,4,2,1,2,2,5,4,2
107036,5,5,5,1,3,2,2,4
69258,4,1,5,3,5,4,2,5
78996,3,1,1,1,5,5,2,2
60253,4,2,2,2,3,1,5,2
79707,1,4,4,2,4,4,2,3
84197,5,2,2,3,3,4,2,5
96603,5,3,4,4,1,4,3,3
99276,4,1,4,2,3,3,5,4
63573,5,2,5,2,5,5,1,4
113383,2,5,4,3,3,2,2,5
69128,2,5,2,3,5,3,2,4
70226,1,3,5,1,5,2,3,1
72836,1,2,3,1,2,3,1,5
102097,2,5,5,1,3,4,4,2
95137,1,4,5,5,4,4,3,2
83224,4,2,3,1,4,2,3,4
65916,3,4,4,5,2,4,5,4
104870,5,1,5,5,3,1,3,1
68956,2,3,3,3,2,4,4,3
69057,3,4,2,2,3,4,4,2
113101,2,5,4,3,2,4,3,2
62028,2,1,2,2,4,3,4,3
65329,2,5,5,5,4,2,3,2
75936,3,3,3,3,5,4,4,1
82692,3,2,1,2,1,3,5,1
67527,1,5,5,4,4,4,2,2
79723,5,1,1,2,3,4,3,2
113794,4,4,3,1,3,5,4,2
76484,1,2,3,1,4,5,5,2
81246,5,1,4,3,5,2,5,5
111302,1,5,3,4,2,5,3,1
65089,3,3,2,1,5,4,3,1
88289,5,3,2,1,1,1,1,3
107183,3,1,5,5,1,2,1,3
65010,2,5,2,3,2,1,2,2
109801,4,3,3,3,3,3,5,2
72985,1,4,1,2,4,1,1,3
83146,3,4,5,4,5,3,3,4
81874,3,2,2,5,5,5,2,3
93605,2,3,3,4,5,3,2,5
65497,2,5,3,3,3,4,3,5
68249,5,1,1,2,4,1,1,1
90374,3,5,4,3,2,1,3,1
78058,3,1,4,1,3,5,1,4
92273,5,4,3,1,3,2,4,5
73676,1,1,3,3,2,5,3,2
69748,5,2,4,4,2,4,2,2
80132,2,3,3,3,1,1,3,5
71876,4,1,3,2,4,3,4,4
109587,5,3,2,4,1,5,2,4
72098,1,3,4,1,3,5,1,1
109046,1,4,4,2,3,3,3,1
63061,5,3,5,1,5,1,1,3
61343,5,5,1,4,1,4,4,3
102300,5,3,3,4,3,3,1,2
94683,5,4,2,2,2,3,4,4
63058,5,5,3,3,3,3,3,2
98877,1,2,5,1,2,3,5,5
105424,4,2,1,3,2,5,4,1
114045,2,5,4,3,4,2,2,1
69222,1,1,1,3,5,1,5,1
99972,5,1,4,2,5,1,3,1
74644,3,4,1,1,1,2,2,2
75179,3,5,2,4,1,1,5,1
88855,1,3,4,5,5,4,4,2
105205,4,5,5,5,1,5,4,2
72865,5,4,3,3,3,5,4,5
82892,3,5,1,1,3,1,2,5
60159,5,1,3,5,5,2,5,3
95858,1,4,1,5,1,4,4,2
61031,1,3,3,1,3,1,1,1
81513,4,5,3,2,5,2,3,1
111848,4,4,1,1,3,5,2,3
95247,4,4,4,1,2,3,2,4
99147,4,3,5,1,5,5,2,1
60670,5,2,2,3,2,2,4,1
88336,5,2,5,3,3,1,3,3
69995,5,2,4,1,3,3,5,4
92699,3,1,1,2,4,4,2,1
66886,2,1,3,4,1,5,5,4
111995,2,4,1,5,2,1,1,4
88164,3,2,4,4,3,3,5,4
87920,4,4,4,5,1,3,4,1
115181,2,4,2,5,1,3,3,5
62597,2,5,4,1,1,4,3,3
75025,4,4,1,4,1,5,1,4
101098,1,1,1,3,2,3,2,3
106872,3,3,5,5,4,4,4,5
89513,4,1,3,5,5,4,2,4
58690,4,3,5,2,4,4,3,5
81712,1,4,2,1,2,2,2,4
90681,1,4,3,2,1,4,2,5
73112,1,1,2,5,4,1,1,4
109660,1,4,3,4,5,2,4,3
92981,2,5,3,1,1,4,4,4
112387,4,4,4,4,2,1,1,1
105779,3,5,5,4,3,1,5,2
75154,3,2,5,2,4,1,5,2
60563,4,2,3,3,2,2,4,3
90455,5,4,4,1,4,2,3,4
100357,4,3,5,5,5,4,3,4
72473,3,2,4,5,1,2,3,3
64773,2,5,4,3,4,4,1,2
79002,3,3,4,1,2,2,4,4
66658,3,3,3,5,4,5,2,1
73727,1,3,1,5,3,4,4,1
85155,3,5,1,3,3,1,2,4
88421,5,5,2,5,4,2,2,2
68185,3,3,1,4,4,2,1,2
114487,2,5,1,5,1,4,1,2
91196,2,1,5,1,5,3,2,3
92013,2,5,1,5,2,2,3,2
75636,2,3,4,5,1,4,5,4
73001,1,4,2,3,1,2,4,1
89140,5,1,3,2,4,5,3,1
69250,3,1,1,1,1,3,1,1
71145,1,2,5,5,5,3,5,2
68976,5,3,5,3,4,1,2,4
99222,2,2,5,4,2,2,3,4
103810,3,3,4,3,5,5,1,4
84023,5,4,4,4,1,3,1,3
90439,4,4,3,2,4,5,2,1
64978,1,2,5,3,4,5,1,2
79856,5,1,2,5,3,4,2,4
83011,4,1,2,1,2,4,2,2
113428,3,4,1,5,3,1,2,1
111340,3,3,1,2,1,1,4,2
88792,3,4,2,3,2,1,4,3
89430,1,2,4,5,5,5,2,5
87794,1,1,3,2,2,3,1,1
76313,4,2,4,2,3,2,5,3
103074,4,2,2,3,5,3,1,2
59511,4,5,3,1,5,2,3,2
91713,5,2,2,4,3,1,4,1
102476,3,1,5,3,1,5,1,5
68993,3,5,4,3,5,5,2,5
103652,3,5,1,4,1,4,1,4
62007,5,5,5,1,2,2,4,4
110762,1,5,2,4,2,4,1,2
114184,3,1,4,3,4,1,3,5
61330,5,1,3,3,1,4,1,1
76466,4,4,2,4,5,2,4,3
94103,1,1,5,1,5,2,4,2
109718,2,1,2,2,4,2,3,1
67177,4,3,2,2,1,3,3,2
72941,5,3,4,3,1,3,4,1
75681,3,2,3,4,2,1,5,1
74633,5,4,4,3,2,3,3,5
102640,1,1,5,2,4,3,3,2
77271,3,4,2,2,4,3,2,5
78606,4,4,1,1,1,3,4,1
69373,3,3,5,2,4,1,5,3
99566,5,1,1,3,2,3,3,2
74494,3,3,4,4,3,4,5,5
109374,4,3,4,1,4,4,5,3
107238,4,3,3,2,3,2,3,3
67961,5,4,4,5,4,1,4,2
105733,3,2,4,1,4,3,3,1
66006,4,3,4,3,1,3,4,1
113826,1,5,1,2,5,2,2,5
94734,3,1,2,5,3,4,4,3
71955,1,4,2,5,3,4,1,5
96934,2,3,4,2,2,2,1,2
105547,5,3,4,5,5,5,3,4
81214,1,3,5,3,4,4,1,3
100806,4,2,5,1,4,2,3,2
102785,2,4,2,1,3,1,2,2
104580,2,2,3,3,3,4,1,4
62333,2,1,3,3,5,4,1,1
65366,5,4,4,2,1,2,4,5
104669,4,1,5,4,4,4,3,2
90269,3,2,1,2,5,3,4,5
100246,2,1,5,4,2,5,5,5
87537,3,4,3,4,1,4,5,1
93464,1,5,4,2,1,5,2,2
68336,3,1,3,5,4,5,1,5
60898,5,2,3,1,1,3,3,5
87877,1,4,3,3,5,4,3,1
68151,5,5,2,5,4,5,3,2
111953,5,4,2,2,3,2,2,2
75785,4,5,3,1,3,2,5,4
93570,5,4,3,5,2,1,1,4
60606,3,1,5,3,2,3,5,1
96366,1,3,1,4,2,1,1,5
113132,2,4,1,1,3,4,5,1
97144,2,4,4,1,5,5,5,4
107818,2,5,1,3,4,5,2,4
66254,3,1,5,4,3,3,5,3
78352,4,1,1,3,4,4,1,1
106320,2,4,5,1,4,4,3,2
105949,4,3,2,5,4,2,1,5
86918,1,3,5,1,4,4,2,2
109405,2,3,5,3,4,2,2,5
88244,5,2,5,2,3,2,3,4
85220,1,4,1,3,1,1,3,1
70483,2,2,3,4,2,2,5,1
83956,2,5,3,1,2,5,1,4
89522,2,3,2,4,1,3,2,4
73490,2,4,2,4,3,4,2,1
68527,2,5,1,2,2,1,1,5
114289,4,5,1,3,3,1,3,5
73122,2,5,5,1,1,2,5,3
109918,1,3,2,2,5,3,4,5
69105,2,1,5,5,2,2,2,2
98337,4,3,3,3,1,2,1,5
100820,5,3,4,1,3,1,2,1
68573,3,2,2,5,5,4,5,1
89267,4,2,2,2,3,1,4,4
105112,1,3,1,1,1,1,3,4
110573,3,1,4,2,3,5,1,4
99625,3,2,4,2,4,3,3,4
63426,5,2,2,1,5,4,2,4
69022,3,5,5,2,2,5,1,3
59989,4,5,4,3,3,4,3,1
99692,4,2,3,1,1,4,4,2
109385,5,2,5,5,1,1,2,1
78746,2,5,4,3,2,2,5,4
70933,3,1,1,3,5,3,5,3
80689,2,2,3,2,2,4,2,1
90167,4,2,1,5,2,5,2,1
86396,1,5,1,5,1,4,5,2
60755,3,5,5,4,2,4,2,5
61498,1,3,4,3,4,1,2,3
61648,1,2,5,3,1,5,3,1
63751,2,1,1,4,5,2,1,4
97018,4,2,2,1,5,5,2,5
88484,1,3,1,4,2,1,5,1
108562,2,2,3,4,4,4,5,1
60830,4,4,1,1,5,3,5,3
61625,2,5,2,1,5,4,4,5
115043,4,2,3,3,2,2,3,2
82032,4,2,4,3,4,3,3,3
104622,3,2,3,5,1,3,2,1
101236,4,2,2,5,5,2,3,5
88567,1,3,1,4,3,2,3,5
69635,4,1,2,4,2,5,4,2
75092,4,5,1,4,1,1,4,3
75901,3,1,3,1,2,4,2,4
105792,4,3,4,2,1,5,3,4
86321,1,2,5,3,4,3,4,3
102706,2,1,3,2,2,1,4,3
62861,4,3,2,5,2,4,1,5
111631,5,2,1,3,3,4,1,2
107597,2,3,3,1,5,1,2,2
79596,4,4,5,4,1,2,4,2
113334,4,5,3,5,5,1,3,1
102745,3,2,1,3,5,3,1,2
83714,5,5,2,3,3,4,1,3
71185,1,4,3,2,4,2,4,1
95121,2,2,2,3,2,3,5,3
67820,3,2,5,5,3,2,2,1
105775,5,5,5,3,5,2,4,2
100123,4,1,2,2,3,5,5,3
103604,2,1,3,2,3,3,3,4
108739,2,4,2,3,5,2,4,5
113250,3,5,4,5,3,4,3,3
110918,2,3,3,3,1,5,2,1
107558,1,4,2,4,1,2,4,2
75061,2,2,4,2,1,5,2,4
85860,3,2,4,1,4,4,5,2
65767,2,3,5,5,3,5,1,1
95136,5,2,1,1,5,4,2,2
100779,3,3,2,3,5,2,3,2
65800,5,4,1,3,5,3,2,2
71635,5,3,5,4,1,3,5,5
110031,4,1,5,3,1,1,5,5
105969,3,2,4,2,5,1,1,3
113799,2,2,3,1,2,2,3,1
63749,2,1,4,1,2,4,3,2
62496,1,5,5,2,4,4,4,1
91360,5,1,1,2,1,5,3,5
86000,4,2,4,1,1,5,4,4
77682,4,1,4,2,2,4,2,5
92725,1,4,1,1,3,2,3,1
93619,5,2,3,5,2,3,2,4
110293,2,5,1,3,3,2,5,4
73050,1,1,2,4,4,2,5,1
88578,2,1,3,5,2,3,2,2
66218,2,2,4,2,1,3,4,3
75177,2,2,2,2,5,3,5,1
65049,5,1,1,3,1,2,4,2
62360,1,1,2,2,3,1,5,3
62225,3,4,5,4,4,1,5,4
106930,2,5,2,3,4,5,4,4
104175,2,4,5,4,4,5,2,5
111116,1,1,4,4,4,4,4,4
69314,4,3,4,2,4,5,4,5
97147,2,4,3,4,3,3,5,5
60010,1,1,1,3,3,4,1,1
93367,5,2,2,4,1,4,1,1
80604,1,1,4,4,1,4,4,1
80886,3,2,1,1,1,3,2,4
102772,3,1,2,2,2,2,1,5
111869,1,2,3,3,5,2,3,2
75591,3,4,1,4,5,5,2,1
113540,5,4,3,3,2,2,3,2
101409,4,2,3,1,3,3,5,4
62213,1,4,4,1,2,4,5,2
87153,3,3,1,3,4,2,5,3
106658,3,4,1,1,3,1,2,4
113661,4,2,5,3,3,3,4,3
81091,3,4,2,2,1,5,3,2
75707,4,1,1,4,1,5,1,2
61051,2,5,2,3,5,3,3,3
103947,1,3,2,4,3,4,1,3
104788,3,5,1,5,4,1,2,4
95608,2,1,1,5,1,4,5,2
94362,2,5,3,3,4,2,2,4
104587,5,2,2,1,4,2,2,1
83451,3,1,3,2,5,4,3,3
79283,4,2,1,5,3,5,1,3
58588,3,1,5,3,5,3,3,5
110618,3,3,2,2,2,4,1,3
66231,1,3,1,5,4,4,3,4
78287,1,3,2,3,3,2,2,5
69416,3,2,3,3,4,1,5,5
105283,5,1,1,2,4,1,3,1
93262,2,1,3,1,1,4,4,1
112918,2,3,1,3,5,4,3,5
74245,4,5,3,5,1,3,2,2
87468,5,2,3,5,2,1,5,1
98262,5,4,4,2,2,2,1,1
108767,1,2,4,2,1,5,4,1
113684,4,5,4,1,3,2,3,4
114629,3,2,2,2,1,4,3,5
76717,5,2,3,5,3,5,3,2
67261,3,1,1,3,1,5,4,2
60522,2,5,5,5,3,2,2,2
84417,1,1,1,1,5,4,1,2
89806,5,3,2,2,3,4,1,5
78952,5,3,3,3,3,1,3,4
111381,2,3,5,4,4,2,5,1
92655,4,1,4,5,5,4,3,1
67050,4,1,4,1,1,1,5,2
104104,3,5,4,4,5,5,4,1
77123,4,1,4,5,4,4,1,5
89246,1,4,4,2,4,3,3,3
114316,1,2,3,1,5,2,2,1
74308,3,1,4,3,2,1,4,2
68254,2,3,5,1,3,4,2,3
64919,5,5,3,4,5,1,2,1
98284,4,1,1,1,4,2,5,1
82836,5,5,4,5,1,1,2,2
92784,1,1,5,3,5,4,4,2
58353,2,1,2,5,4,1,1,2
60441,5,4,4,5,4,5,5,2
68932,1,1,3,1,2,5,2,2
70034,5,2,3,1,1,2,2,1
98879,4,3,2,5,2,3,2,1
78858,2,1,3,5,5,2,1,3
113227,4,1,3,5,2,3,5,4
73566,2,4,3,4,5,1,4,5
81044,4,3,1,5,5,2,1,1
86374,1,2,3,3,3,4,3,2
105264,4,1,5,4,1,3,3,3
61428,4,4,5,5,1,1,4,3
85996,2,2,1,4,2,5,5,2
94043,5,1,4,4,2,3,3,3
78920,1,5,5,2,1,3,2,2
100273,5,5,5,1,2,3,3,2
108908,2,1,4,3,2,5,5,5
107988,3,5,2,2,5,4,4,2
65640,4,3,2,2,4,3,2,2
101377,4,1,4,3,2,5,3,2
64702,1,5,1,2,1,5,5,2
106255,2,1,4,4,3,4,1,4
84857,4,3,4,1,4,1,5,4
79431,3,4,3,5,4,5,2,5
70426,2,3,5,3,1,3,2,3
65657,2,5,3,4,5,1,2,5
101647,2,2,2,1,5,3,5,4
85798,3,5,1,3,2,2,5,5
80299,4,2,4,2,2,1,3,5
78136,2,1,5,4,4,1,4,3
63822,3,3,5,1,5,5,5,5
112759,5,2,2,3,5,4,2,1
96564,2,1,3,2,5,2,5,5
80385,3,5,2,2,3,3,2,2
86967,4,3,1,4,5,3,1,3
97150,4,2,2,2,3,1,4,2
67916,2,4,4,5,1,2,4,5
99896,1,1,5,5,3,1,5,4
81254,3,5,1,4,1,2,5,1
91683,3,1,4,3,3,1,2,1
106316,5,4,3,3,1,4,5,5
111856,5,4,3,5,2,3,5,5
115063,5,3,4,4,1,2,3,3
91363,3,1,3,3,5,1,2,2
104798,2,3,4,5,3,1,1,1
94560,5,3,2,5,5,3,5,1
96441,3,4,1,4,5,5,1,4
69515,4,5,3,2,5,5,5,3
98211,1,1,1,4,3,3,5,2
110384,2,3,3,4,1,3,3,4
103135,4,3,2,1,4,1,1,3
76949,5,3,1,2,4,2,2,1
60011,4,4,4,2,1,5,5,1
93329,3,4,2,4,5,5,5,3
65421,5,1,3,1,4,1,3,4
99843,3,4,3,5,2,4,5,1
63277,3,1,5,2,4,2,4,5
79498,2,5,2,5,5,3,3,1
83829,3,4,1,5,4,5,4,2
61975,1,5,4,4,4,2,1,3
93036,1,1,4,2,1,1,1,5
72737,1,5,4,1,5,4,4,2
70077,1,3,5,1,5,5,1,2
62967,5,1,1,5,1,3,5,4
65928,3,2,1,4,3,1,2,4
76020,3,2,1,1,2,1,2,5
108152,3,1,5,2,4,4,5,4
78928,1,1,5,1,3,4,2,4
69260,3,2,5,4,3,2,1,5
58862,5,2,5,2,4,2,4,2
109830,5,4,4,2,1,1,3,1
107079,5,2,3,2,4,4,4,3
70767,3,5,4,5,1,2,3,1
85844,4,5,3,3,2,4,2,5
91687,2,3,4,1,1,4,2,4
75331,3,4,5,4,4,4,2,2
100977,2,2,3,1,1,2,4,4
67954,5,5,4,3,3,2,4,4
101839,4,3,3,4,4,5,3,4
114808,3,2,1,4,5,4,2,3
111519,4,3,1,1,3,5,5,5
76920,3,5,1,2,5,3,3,1
71159,1,4,5,1,1,4,5,2
73635,2,2,4,4,2,3,3,4
79177,5,2,4,2,4,2,3,2
58781,2,2,5,3,2,3,3,4
111155,3,2,5,5,5,1,3,2
64173,4,5,5,5,5,1,3,1
103739,4,2,5,2,5,4,2,2
85007,5,4,5,5,2,1,4,4
98076,4,5,5,3,1,4,5,3
79407,5,4,4,4,3,5,3,5
108460,3,4,2,4,1,2,2,2
103541,1,2,2,3,2,4,1,4
85072,2,2,3,5,5,2,3,1
87224,3,2,5,4,4,1,3,5
80904,5,1,3,5,2,1,4,2
93225,5,1,3,4,1,2,5,2
87325,1,3,4,5,5,4,1,2
104228,1,4,4,2,2,4,2,3
71901,1,4,3,3,3,1,4,5
72120,5,4,1,2,1,1,1,4
93346,1,3,3,2,2,5,3,2
103430,1,1,5,2,4,1,4,4
68367,3,4,4,4,1,2,4,3
87780,5,3,4,3,4,4,5,2
62013,1,4,1,4,4,1,5,1
99596,4,2,1,1,3,1,3,2
82994,5,3,2,3,3,2,1,2
115283,5,4,3,1,4,3,2,5
108640,3,5,2,3,5,2,1,4
74597,5,2,4,3,2,3,2,5
109440,2,3,3,2,4,1,3,2
79695,4,4,4,3,1,4,3,2
64793,2,3,5,4,2,3,2,4
60327,3,3,3,1,1,3,3,1
83582,1,1,3,5,1,1,5,2
101462,3,3,2,1,5,5,2,1
86472,5,5,3,1,4,2,2,2
79311,3,3,1,5,4,4,2,3
105170,4,3,4,3,2,5,2,5
92815,1,3,1,5,2,5,5,4
65521,4,4,5,1,1,4,1,1
104377,4,4,3,2,1,2,3,2
67117,1,3,4,5,4,4,5,5
85287,5,1,5,5,4,2,2,1
102942,5,2,5,2,5,3,3,3
95261,3,3,5,4,4,4,1,1
100493,5,5,4,2,2,1,5,5
109334,5,3,2,1,3,4,2,3
87182,3,3,1,3,4,4,4,5
62944,1,4,3,2,4,1,1,1
102684,5,1,5,5,2,2,5,2
